title;company;description;location;requirements;technologies;salary;modality;languages;contract_type;error;link
Programador/a de software;TECHPOINT T.I.S.A.;En Tisa TECHPOINT, S.L. (www.tisatechpoint.com), empresa especializada en soluciones tecnológicas para la gestión empresarial, buscamos incorporar un/a Desarrollador/a Full Stack con pasión por el desarrollo de software y orientación al cliente. Formarás parte de un equipo ágil y dinámico, contribuyendo directamente al desarrollo de nuestro sistema ERP propio, utilizado diariamente por empresas de distintos sectores. ¿Qué harás en tu día a día? Desarrollar nuevas funcionalidades e implementar mejoras en nuestro ERP. Personalizar y adaptar el software a los procesos específicos de nuestros clientes. Interactuar directamente con clientes para entender sus necesidades operativas y proponer soluciones. Resolver incidencias y contribuir a la mejora del rendimiento de las aplicaciones. Participar activamente en el análisis funcional y evolución del producto.;Agüimes, Las Palmas;Mínimo 2 años de experiencia en desarrollo de software, Capacidad para trabajar en equipo, con buena comunicación y autonomía;Desarrollo de aplicaciones web, APIs RESTful, Bases de datos relacionales (SQL Server u otras);28000;híbrido;;indefinido;False;https://www.infojobs.net/aguimes/programador-software/of-ic6591171da46d6aca4db92a58bfd61?applicationOrigin=search-new&page=1&sortBy=RELEVANCE
Programador/a Senior ABAP;Consultia IT;Si tienes amplia experiencia como Desarrollador/a - Analista Programador/a ABAP y quieres formar parte de un equipo de expertos, con destreza tanto técnica como funcional, aportando valor en distintos proyectos punteros en SAP, ¡Ésta es tu oportunidad!;Madrid;Acumulas, al menos, 7 años de experiencia en análisis y desarrollo ABAP, Tienes conocimientos funcionales en módulos SAP (Financieros, Logísticos...), Ejecución de pruebas integradas, Preparación a la puesta en producción, Puesta en Producción, Has participado en proyectos de implantación, Te motivan los entornos dinámicos, Resides en Madrid o en Barcelona (y/o alrededores);SAP, ABAP, Pruebas de integración, Producción, Implentación;30000;híbrido;inglés;indefinido;False;https://www.infojobs.net/madrid/programador-senior-abap/of-i78e8d89a544c20af3df59a1e65be1d?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Programador/a de software;Logimac Accionamientos y control, S.L.;Se busca recién titulado para trabajar como programador de PLC, HMI, CNC Y PC en el sector de la maquinaria industrial.;Santa Maria De Palautordera;Grado;;29000;presencial;catalán, inglés, español;indefinido;False;https://www.infojobs.net/santa-maria-de-palautordera/programador-software/of-i6683d792124336a2f2aa2c1ed2089d?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Programador/a Senior ABAP;Consultia IT;Si tienes amplia experiencia como Desarrollador/a - Analista Programador/a ABAP y quieres formar parte de un equipo de expertos, con destreza tanto técnica como funcional, aportando valor en distintos proyectos punteros en SAP, ¡Ésta es tu oportunidad!;Madrid;Acumulas, al menos, 7 años de experiencia en análisis y desarrollo ABAP, Tienes conocimientos funcionales en módulos SAP (Financieros, Logísticos...), Ejecución de pruebas integradas, Preparación a la puesta en producción, Puesta en Producción, Has participado en proyectos de implantación, Te motivan los entornos dinámicos, Resides en Madrid o en Barcelona (y/o alrededores);SAP, ABAP, Pruebas de integración, Producción, Implentación;30000;híbrido;inglés;indefinido;False;https://www.infojobs.net/madrid/programador-senior-abap/of-i78e8d89a544c20af3df59a1e65be1d?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Software Engineer Java, Kotlin, TypeScript/React | 100% Remoto;Knowmad Mood;Ahora somos knowmad mood! Si tu objetivo es seguir creciendo profesionalmente junto a un equipo de alto nivel, con mucha experiencia trabajando en Java, ¡esta es tu oferta! Te damos la oportunidad de poder trabajar para un importante cliente. ¿Qué buscamos? Perfiles fullstack con experiencia en desarrollo web con Java, Kotlin, TypeScript/React en AWS además de Azure. knowmad mood es una compañía donde nos preocupamos por tu persona, tu felicidad, tu bienestar y tu salud. Apostamos por la formación y el desarrollo de carrera.Cultura human centric.Potenciamos engagement y la escucha activa con las personas.Nos preocupamos por la felicidad y el bienestar de las personas.;Sevilla;Ciclo Formativo Grado Superior, Al menos 4 años de experiencia;Java, Kotlin, TypeScript, React, AWS, Azure;;remoto;;indefinido;False;https://www.infojobs.net/sevilla/software-engineer-java-kotlin-typescript-react-100-remoto/of-ib9b9099fab44a8a0d3309d2ad92218?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Programador/a Full Stack ( Next.js, React, Python);Rawson BPO;En Rawson BPO, estamos en búsqueda de un/a Profesional Funcional con experiencia en Wealth Management y análisis de rentabilidad, para integrarse a un proyecto estratégico dentro del sector financiero. Responsabilidades: -Desarrollo y mantenimiento de aplicaciones web con Next.js y React.-Creación de interfaces responsive con Tailwind CSS.-Colaboración estrecha con backend para integrar y testear servicios en FastAPI.-Implementación de pruebas automatizadas (Playwright, Cucumber).;Barcelona;Ciclo Formativo Grado Medio, Al menos 3 años de experiencia;Python, Testing, react, FastAPI, Next.js;33000;híbrido;inglés;indefinido;False;https://www.infojobs.net/barcelona/programador-full-stack-next.js-react-python/of-i6729c4910d43299e29a1b7ca20fe67?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Desarrollador Senior Full Stack (WEB);ICP;¡Únete a nuestro equipo apasionado y forma parte del núcleo de innovación en nuestra empresa! Estamos en búsqueda de un talentoso programador/a para contribuir al éxito de nuestros proyectos más importantes. Si te apasiona el desarrollo de software y buscas un ambiente de trabajo desafiante y gratificante, ¡esta oportunidad es para ti! ¿TU DÍA A DÍA? * Mejorar y mantener nuestro software existente, siendo un arquitecto de soluciones para los desafíos técnicos.* Desarrollar nuevos programas desde cero, contribuyendo a la expansión y evolución de nuestros sistemas.* Liderar un pequeño equipo de programadores, fomentando la colaboración y la excelencia técnica.* Trabajar estrechamente con el responsable del proyecto para entender los requisitos y proponer mejoras innovadoras.* Colaborar de cerca con otros desarrolladores, asegurando un rendimiento óptimo del software.;Meco (Madrid);Experiencia mínima de 4 años en desarrollo de aplicaciones de escritorio (WINFORMS o WPF) o parte back web (.NET Framework, .NET Core)., C# o VB.NET., SQL Server., Creación de APIs y servicios web., Nivel medio de inglés., Valorable conocimiento en Blazor., Valorable experiencia con .NET 5 / .NET 6., Residencia en el Corredor del Henares / Guadalajara / barrios de Madrid cercanos a la A2.;.NET Framework, .NET Core, C#, VB.NET, SQL Server;;híbrido;inglés;indefinido;False;https://www.infojobs.net/meco/desarrollador-senior-full-stack-web/of-i52c86310d849838692ac5f22704971?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Fullstack Java + React - 100% teletrabajo;SANDAV;Desde Sandav Consultores estamos en búsqueda de un Fulltstack con experiencia en Java y en React a partir de 5 años de experiencia para cliente ubicado en Madrid con modalidad 100% teletrabajo. Funciones:- Desarrollo en Java y ejecución de proyecto según metodología del área. - Desarrollo compatible con varios motores de datos. - Especialización full stack, desarrollo Java web tanto en la parte back end como en front end (React) - Desarrollo javascript, sql, java. - Uso de Frameworks diferentes. - Análisis de rendimiento del desarrollo, evaluando su eficiencia, capacidad técnica, e información al área para la toma de decisión.;Madrid;Experiencia en Java., Experiencia en React., Sistemas de reporte basados en JASPER., Sistema BI., Experiencia en Spring (Spring MVC, Spring Data), JPA con Hibernate., Conocimientos en diferentes sistemas servidor web (JBOSS, TOMCAT, WEBLOGIC o WebSphere)., HTML/HTML5, CSS3, SCSS, Base de datos: Oracle, Informix, Postgresql, SQL server;Java, React, Spring, JASPER, Hibernate, HTML, CSS, SQL;33000;remoto;;indefinido;False;https://www.infojobs.net/madrid/fullstack-java-react-100-teletrabajo/of-i7afa0f368d4be883f38beea8ab4fb2?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Técnico de software / Técnico de aplicaciones. (Inglés);SANDAV;¿Quieres trabajar en una empresa en la que sabemos cómo te llamas, nos preocupamos por tu bienestar y cuando necesitas algo te atendemos al momento? En Sandav estamos buscando un/a Técnico/a de Operaciones y Soporte a aplicaciones web para proyecto ESTABLE en cliente del sector bancario, ubicado en Madrid. Se trabajará rotando mes a mes:- 1 mes: 50% presencial y remoto- Siguiente mes: 100% remoto Se trata de un cliente internacional por lo que el inglés será necesario (al menos B2 / C1, oral y escrito), y valorable el francés. Se trata de una posición de largo recorrido, en la que se requiere un técnico con 3 - 4 años de experiencia ne rol similar, y ganas de aprender y seguir creciendo en este ámbito. FUNCIONES:- Proporcionar apoyo oportuno y útil para la gestión de incidencias, garantizando una comunicación clara y eficaz con todas las partes interesadas.- Gestionar las versiones de software y mantener el control sobre el proveedor de software.- Seguimiento y escalado de incidencias.- Gestión de informes y KPI.- Resolución de defectos/incidentes y ejecución de actividades relacionadas.;Madrid;Ciclo Formativo Grado Superior, Al menos 3 años de experiencia, Imprescindible residente en Provincia Puesto Vacante;ServiceNow ITSM, Soap, Rest, APIs, XML, Postman, Consola Linux, Shell Scripting .SH, Base de datos Oracle, SQL Developer, scripts SQL, programación de procedimientos PL SQL, Servidor de aplicaciones web, GIT, Cadenas de herramientas Jenkins, Dynatrace, Splunk;30000;híbrido;inglés, francés;indefinido;False;https://www.infojobs.net/madrid/tecnico-software-tecnico-aplicaciones.-ingles/of-i573a6ca91549d686457ec8db12fe90?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Desarrollador/a de software;ESR SERVICIOS Y SUMINISTROS SL.;Estamos buscando Desarrolladores/as de software para incorporarse a nuestro equipo. En este puesto te encargarás del desarrollo y mantenimiento de aplicaciones para nuestros clientes. Trabajarás estrechamente con el equipo de diseño y producto para llevar las ideas a la realidad de manera eficiente. Esperamos recibir tu candidatura. Juntos podemos crear productos digitales de calidad.;Santa Cruz De Tenerife;Ciclo Formativo Grado Superior, Al menos 1 año;Programación orientada a objetos, Desarrollo de software, Programación;;híbrido;;indefinido;False;https://www.infojobs.net/santa-cruz-de-tenerife/desarrollador-software/of-i32ba6ad801478b9cdcc5d5aaca292b?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Software Developer;MYTIC INNOVA S.L.;En Mytic Innova estamos buscando un Software Developer para integrarse en un proyecto internacional de un importante cliente del sector de la automoción en Barcelona. El candidato ideal tendrá una sólida experiencia en desarrollo de software utilizando Java y será responsable de diseñar, desarrollar e implementar soluciones eficientes y escalables en un entorno ágil.;L'Hospitalet De Llobregat;Experiencia mínima: Al menos 2 años, Orientación al cliente, Trabajo en equipo, Capacidad de adaptación y flexibilidad, Alta capacidad de organización;Java, JSF/Primefaces, JSP, SQL, Linux, Git;28500;híbrido;inglés;indefinido;False;https://www.infojobs.net/l-hospitalet-de-llobregat/software-developer/of-i862e0a636d48c0b5c01afcff53ebe1?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
Full Stack Developer;MYTIC INNOVA S.L.;En Mytic Innova estamos buscando un profesional con perfil Full Stack Developer para integrarse en un proyecto internacional de un importante cliente del sector de la automoción en Barcelona. Las principales funciones del puesto se basarán en: - Desarrollo de APIs propias y realización de conexiones con servicios externos- Desarrollo de componentes web con Angular- Diseño e implementación de microservicios- Diseño e implementación de modelos de bases de datos- Desarrollo de integraciones entre sistemas.;L'Hospitalet De Llobregat;Experiencia mínima: Al menos 2 años, Orientación al cliente, Trabajo en equipo, Capacidad de adaptación y flexibilidad, Alta capacidad de organización;Java, Angular, SQL, Spring, SCRUM, Git;28500;híbrido;inglés;indefinido;False;https://www.infojobs.net/l-hospitalet-de-llobregat/full-stack-developer/of-i12efede0e94e70b49ac2f0f24d7eac?applicationOrigin=search-new&page=2&sortBy=RELEVANCE
